"Data © OpenStreetMap/ODbL - Rendered by OSM France";"Données © OpenStreetMap/ODbL - rendu OSM France"
"Localization with OpenstreetMap";"Localisation avec OpenstreetMap"
"Eror cURL code";"Eurreur du code cURL"
"Adresse and coordinates are empty";"L'adresse et les coordonner sont manquant"
"Api response is empty";"La reponse de l'api est vide"
"Eror cURL code";"Eureur du code cURL"

