"dashboard-customers-meeting-app-domoprime-00";"Cumac"
"dashboard-customers-meeting-app-domoprime-10-quotations";"Devis"
"dashboard-customers-meeting-app-domoprime-20-billings";"Factures"
"dashboard-customers-meeting-app-domoprime-22-assets";"Avoirs"
"dashboard-customers-meeting-app-domoprime-25-report";"Cumac state."
"dashboard-statistics-app-domoprime-operation";"Comptes"
