"filter_dialog_contract_telepro";"Filtre téléprospecteur pour contrat - Dialogue"
"filter_dialog_contract_sales_manager";"Filtre responsable commercial pour contrat - Dialogue"
"filter_dialog_contract_assistant";"Filtre assistant pour contrat - Dialogue"
"contract_list_status";"Clients: liste colonne statut"
"meeting_new_product";"Rendez vous: nouveau produit"
"meeting_list_product_modify";"Rendez vous: modifier produit"
"meeting_list_product_delete";"Rendez vous: supprimer produit"
"meeting_multiple_create_contract";"Rendez vous: traitement multiple :créer des clients"
"app_domoprime_transfert_authorized";"App. Domoprime autoriser transfert client"
"meeting_export_pdf";"Rendez vous: Exporter ficher en pdf"
"contract_list_autocomplete_city";"Contrat: liste: auto complète ville"
"contract_documents_form_list";"Contrat:Document:Formulaire:Liste"
"meeting_modify_turnover";"RDV: editer : modifier le prix"
"meeting_new_turnover";"RDV: nouveau : prix"
"meeting_display_turnover";"RDV: afficher le prix"
"meeting_mobile1_string";"Admin: portable1 chaine de caractère"
"meeting_mobile2_string";"Admin: portable1 chaine de caractère"
"meeting_phone_string";"Admin: téléphone chaine de caractère"
"meeting_create_default_products";"Rendez vous: créer les produits par défaut"
"contract_new_opc_at_datetime";"Client: Nouveau : Date installation au format date/heure"
"contract_modify_opc_at_datetime";"Client: Edition : Date installation au format date/heure"
"meeting_list_owner";"RDV: Liste mode propriétaire"
"meeting_list_view_lastname";"RDV: Afficher nom dans la liste"
"meeting_list_view_phone";"RDV: Afficher téléphone dans la liste"
"meeting_list_view_mobile";"RDV: Afficher portable dans la liste"
"meeting_list_view_postcode";"RDV: Afficher code postal dans la liste"
"meeting_list_view_city";"RDV: Afficher ville dans la liste"
"meeting_list_view_sale";"RDV: Afficher commercial1 dans la liste"
"meeting_list_view_sale2";"RDV: Afficher commercial2 dans la liste"
"meeting_list_view_telepro";"RDV: Afficher télépro dans la liste"
"meeting_list_view_assistant";"RDV: Afficher assistant dans la liste"
"meeting_list_view_team";"RDV: Afficher équipe dans la liste"
"meeting_list_view_campaign";"RDV: Afficher campagne dans la liste"
"meeting_list_view_callcenter";"RDV: Afficher callcenter dans la liste"
"meeting_list_view_state";"RDV: Afficher rapport dans la liste"
"meeting_list_view_callstatus";"RDV: Afficher rapport callcenter dans la liste"
"meeting_list_view_statuslead";"RDV: Afficher rapport fiche dans la liste"
"meeting_list_view_creator";"RDV: Afficher créateur dans la liste"
"meeting_list_view_confirmed";"RDV: Afficher confirmation dans la liste"
"meeting_list_view_status";"RDV: Afficher statut dans la liste"
"meeting_list_view_actions";"RDV: Afficher les actions dans la liste"
"meeting_list_owner_free_assistant";"RDV: Mode propriétaire voir fiche sans assistant"
"meeting_list_owner_free_telepro";"RDV: Mode propriétaire voir fiche sans telepro"
"meeting_list_owner_free_sale1";"RDV: Mode propriétaire voir fiche sans commercial1"
"meeting_list_owner_free_sale2";"RDV: Mode propriétaire voir fiche sans commercial2"
"filter_meeting_list_confirmed_telepro";"Filtre rendez vous confirmer ou télépro"
"contract_check_opc_at_date";"Contrat: vérifier date opc après date contrat"
"contract_set_opc_at_if_empty";"Contrat: date opc = date contrat +1 si vide"
"contract_product_new_no_double";"Contrat: aucun doublon produit"
"domoprime_report";"Domoprime: statistiques"
"contract_meeting_comments_list";"Contrat: liste des commentaires du RDV"
"settings_installer_emails";"Configuration: Installateurs Emails"
